CustomerID,Name,Age,Gender,Email,PurchaseAmount,PurchaseDate,ProductCategory,Rating,month,year
CUST2030,Fatma Gaber,50,F,fatma.gaber@hotmail.com,339.81,2025-06-16 00:00:00.000000,Clothing,1,6,2025
CUST2031,Sara Ibrahim,64,M,sara.ibrahim@gmail.com,509.4188823816496,2024-10-17 00:00:00.000000,Books,10,10,2024
CUST2032,Sara Smith,64,M,sara.smith@gmail.com,228.29,2024-05-02 00:00:00.000000,Clothing,2,5,2024
CUST2033,Alaa Ali,80,M,alaa.ali@hotmail.com,910.15,2024-09-21 00:00:00.000000,Clothing,3,9,2024
CUST2034,Ali Mahmoud,64,M,ali.mahmoud@hotmail.com,335.36,2024-07-17 00:00:00.000000,Unkwon,3,7,2024
CUST2035,Fatma Mahmoud,18,F,fatma.mahmoud@gmail.com,284.24,2024-06-13 00:00:00.000000,Toys,2,6,2024
CUST2036,Mark Ali,64,F,mark.ali@hotmail.com,947.25,2024-11-05 00:00:00.000000,Unkwon,10,11,2024
CUST2037,Mark Ali,26,F,mark.ali@gmail.com,710.96,2023-11-06 00:00:00.000000,Electronics,5,11,2023
CUST2038,Ali Smith,72,M,ali.smith@yahoo.com,505.12,2023-05-14 00:00:00.000000,Toys,4,5,2023
CUST2039,Ahmed Ali,64,F,ahmed.ali@gmail.com,432.17,2025-03-04 00:00:00.000000,Books,4,3,2025
CUST2040,Alaa Gaber,64,M,alaa.gaber@yahoo.com,624.71,2024-10-21 00:00:00.000000,Books,10,10,2024
CUST2041,Ali Gaber,64,F,ali.gaber@hotmail.com,509.4188823816496,2023-06-03 00:00:00.000000,Toys,10,6,2023
CUST2042,Lina Ibrahim,64,F,lina.ibrahim@yahoo.com,360.85,2023-12-17 00:00:00.000000,Unkwon,2,12,2023
CUST2043,Mark Ali,64,F,mark.ali@yahoo.com,222.7,2024-08-14 00:00:00.000000,Books,4,8,2024
CUST2044,Lina Gaber,64,M,lina.gaber@yahoo.com,34.21,2024-01-02 00:00:00.000000,Unkwon,1,1,2024
CUST2045,Ali Ali,64,F,ali.ali@hotmail.com,95.59,2023-09-10 00:00:00.000000,Home,2,9,2023
CUST2046,Ali Hassan,86,M,ali.hassan@hotmail.com,509.4188823816496,2023-02-14 00:00:00.000000,Electronics,2,2,2023
CUST2047,John Hassan,64,F,john.hassan@hotmail.com,957.66,2025-04-01 00:00:00.000000,Toys,1,4,2025
CUST2048,Ahmed Mahmoud,64,M,ahmed.mahmoud@yahoo.com,793.45,2024-01-30 00:00:00.000000,Unkwon,2,1,2024
CUST2049,John Smith,64,F,john.smith@gmail.com,18.18,2025-02-28 00:00:00.000000,Home,2,2,2025
CUST2050,Ahmed Smith,64,F,ahmed.smith@hotmail.com,723.48,2024-05-14 00:00:00.000000,Books,5,5,2024
CUST2051,Lina Mahmoud,64,M,lina.mahmoud@gmail.com,956.78,2025-01-12 00:00:00.000000,Toys,4,1,2025
CUST2052,Ahmed Ali,64,M,ahmed.ali@hotmail.com,241.6,2024-10-04 00:00:00.000000,Books,2,10,2024
CUST2053,Ali Ali,64,F,ali.ali@hotmail.com,856.77,2024-03-17 04:28:05.570131,Clothing,2,3,2024
CUST2054,Sara Smith,64,M,sara.smith@gmail.com,177.83,2023-04-23 00:00:00.000000,Clothing,2,4,2023
CUST2055,Fatma Ibrahim,76,M,fatma.ibrahim@yahoo.com,566.91,2023-12-28 00:00:00.000000,Unkwon,10,12,2023
CUST2056,Alaa Hassan,64,F,alaa.hassan@yahoo.com,66.02,2023-07-23 00:00:00.000000,Home,2,7,2023
CUST2057,Alaa Gaber,64,M,alaa.gaber@yahoo.com,899.57,2024-06-24 00:00:00.000000,Toys,2,6,2024
CUST2058,John Hassan,64,M,john.hassan@gmail.com,851.99,2024-09-24 00:00:00.000000,Unkwon,2,9,2024
CUST2059,Sara Mahmoud,64,M,sara.mahmoud@hotmail.com,23.73,2023-05-21 00:00:00.000000,Unkwon,1,5,2023
CUST2060,Ali Ibrahim,64,F,ali.ibrahim@hotmail.com,6.83,2025-07-08 00:00:00.000000,Unkwon,3,7,2025
CUST2061,Lina Ibrahim,75,F,lina.ibrahim@gmail.com,797.77,2023-01-12 00:00:00.000000,Unkwon,5,1,2023
CUST2062,Ali Ibrahim,64,F,ali.ibrahim@yahoo.com,146.31,2025-06-11 00:00:00.000000,Unkwon,2,6,2025
CUST2063,Mark Smith,64,F,mark.smith@yahoo.com,371.9,2025-03-09 00:00:00.000000,Electronics,2,3,2025
CUST2064,Alaa Gaber,32,M,alaa.gaber@yahoo.com,821.63,2025-03-31 00:00:00.000000,Clothing,10,3,2025
CUST2065,Ahmed Gaber,64,M,ahmed.gaber@hotmail.com,525.06,2024-06-10 00:00:00.000000,Books,5,6,2024
CUST2066,Lina Ibrahim,64,M,lina.ibrahim@gmail.com,509.4188823816496,2022-12-14 00:00:00.000000,Electronics,10,12,2022
CUST2067,John Gaber,37,F,john.gaber@yahoo.com,47.44,2023-06-29 00:00:00.000000,Unkwon,5,6,2023
CUST2068,Fatma Hassan,16,F,fatma.hassan@yahoo.com,713.31,2024-12-31 00:00:00.000000,Unkwon,2,12,2024
CUST2069,Alaa Ali,64,M,alaa.ali@gmail.com,644.95,2025-01-16 00:00:00.000000,Clothing,4,1,2025
CUST2070,Alaa Ali,61,F,alaa.ali@hotmail.com,767.46,2024-09-30 00:00:00.000000,Unkwon,4,9,2024
CUST2071,Sara Hassan,72,M,sara.hassan@yahoo.com,340.76,2023-04-03 00:00:00.000000,Electronics,2,4,2023
CUST2072,Lina Smith,64,M,lina.smith@gmail.com,670.46,2024-03-08 00:00:00.000000,Unkwon,2,3,2024
CUST2073,Alaa Mahmoud,58,F,alaa.mahmoud@hotmail.com,767.19,2024-03-17 04:28:05.570131,Home,2,3,2024
CUST2074,Sara Ibrahim,64,M,sara.ibrahim@hotmail.com,940.24,2024-02-06 00:00:00.000000,Electronics,2,2,2024
CUST2075,Ali Ali,64,M,ali.ali@yahoo.com,186.01,2024-01-01 00:00:00.000000,Electronics,5,1,2024
CUST2076,Sara Ibrahim,64,M,sara.ibrahim@hotmail.com,470.83,2023-07-28 00:00:00.000000,Electronics,5,7,2023
CUST2077,Ahmed Ali,64,M,ahmed.ali@yahoo.com,345.44,2024-03-18 00:00:00.000000,Toys,3,3,2024
CUST2078,Sara Ali,36,F,sara.ali@hotmail.com,599.22,2024-03-13 00:00:00.000000,Unkwon,3,3,2024
CUST2079,Ali Hassan,64,M,ali.hassan@gmail.com,200.64,2023-11-10 00:00:00.000000,Books,4,11,2023
CUST2080,Ali Ibrahim,64,M,ali.ibrahim@gmail.com,422.95,2023-10-11 00:00:00.000000,Unkwon,2,10,2023
CUST2081,Ahmed Ibrahim,47,M,ahmed.ibrahim@yahoo.com,99.96,2024-03-17 04:28:05.570131,Electronics,4,3,2024
CUST2082,John Gaber,64,F,john.gaber@yahoo.com,360.47,2025-02-03 00:00:00.000000,Clothing,10,2,2025
CUST2083,Fatma Gaber,18,M,fatma.gaber@gmail.com,557.32,2023-09-06 00:00:00.000000,Home,5,9,2023
CUST2084,Sara Gaber,64,M,sara.gaber@yahoo.com,154.27,2024-05-13 00:00:00.000000,Unkwon,3,5,2024
CUST2085,Ahmed Ali,27,F,ahmed.ali@hotmail.com,223.97,2025-06-04 00:00:00.000000,Home,2,6,2025
CUST2086,Fatma Gaber,64,M,fatma.gaber@gmail.com,798.18,2023-09-11 00:00:00.000000,Clothing,2,9,2023
CUST2087,Lina Ibrahim,64,F,lina.ibrahim@gmail.com,384.38,2024-08-07 00:00:00.000000,Books,5,8,2024
CUST2088,Alaa Mahmoud,64,M,alaa.mahmoud@gmail.com,480.65,2025-01-22 00:00:00.000000,Home,5,1,2025
CUST2089,Mark Ali,64,F,mark.ali@yahoo.com,176.36,2025-05-28 00:00:00.000000,Unkwon,3,5,2025
CUST2090,Ali Ali,64,M,ali.ali@gmail.com,625.98,2024-10-07 00:00:00.000000,Home,1,10,2024
CUST2091,Lina Smith,64,F,lina.smith@hotmail.com,638.58,2023-08-19 00:00:00.000000,Unkwon,4,8,2023
CUST2092,Sara Ali,64,M,sara.ali@hotmail.com,238.09,2024-06-16 00:00:00.000000,Clothing,1,6,2024
CUST2093,Alaa Smith,64,F,alaa.smith@gmail.com,104.8,2024-04-07 00:00:00.000000,Clothing,2,4,2024
CUST2094,Sara Mahmoud,38,F,sara.mahmoud@yahoo.com,903.58,2025-05-18 00:00:00.000000,Clothing,5,5,2025
CUST2095,John Hassan,89,F,john.hassan@hotmail.com,358.39,2024-02-28 00:00:00.000000,Books,5,2,2024
CUST2096,Ali Ibrahim,64,M,ali.ibrahim@hotmail.com,656.05,2023-11-12 00:00:00.000000,Books,2,11,2023
CUST2097,Fatma Hassan,64,F,fatma.hassan@gmail.com,320.98,2024-11-09 00:00:00.000000,Unkwon,3,11,2024
CUST2098,Alaa Smith,41,M,alaa.smith@hotmail.com,255.2,2024-01-02 00:00:00.000000,Home,4,1,2024
CUST2099,Ali Ali,64,M,ali.ali@yahoo.com,347.66,2024-03-31 00:00:00.000000,Clothing,2,3,2024
CUST2100,Mark Smith,64,F,mark.smith@yahoo.com,418.12,2024-04-12 00:00:00.000000,Clothing,1,4,2024
CUST2101,Alaa Smith,64,M,alaa.smith@hotmail.com,724.67,2022-11-29 00:00:00.000000,Home,5,11,2022
CUST2102,Ali Hassan,64,F,ali.hassan@hotmail.com,977.19,2024-03-25 00:00:00.000000,Home,5,3,2024
CUST2103,Sara Ibrahim,64,M,sara.ibrahim@yahoo.com,509.4188823816496,2024-07-24 00:00:00.000000,Clothing,3,7,2024
CUST2104,Alaa Ali,64,M,alaa.ali@hotmail.com,550.31,2024-12-26 00:00:00.000000,Electronics,4,12,2024
CUST2105,John Mahmoud,64,M,john.mahmoud@yahoo.com,339.68,2024-05-02 00:00:00.000000,Unkwon,2,5,2024
CUST2106,Mark Smith,22,M,mark.smith@gmail.com,940.78,2023-02-12 00:00:00.000000,Books,4,2,2023
CUST2107,Ahmed Hassan,64,M,ahmed.hassan@yahoo.com,322.99,2023-04-01 00:00:00.000000,Unkwon,5,4,2023
CUST2108,Ali Smith,64,F,ali.smith@yahoo.com,83.73,2025-03-07 00:00:00.000000,Books,5,3,2025
CUST2109,Fatma Hassan,64,M,fatma.hassan@hotmail.com,766.15,2025-03-05 00:00:00.000000,Unkwon,3,3,2025
CUST2110,Sara Gaber,64,M,sara.gaber@gmail.com,200.7,2024-03-17 04:28:05.570131,Clothing,1,3,2024
CUST2111,Sara Hassan,64,F,sara.hassan@yahoo.com,283.4,2023-05-22 00:00:00.000000,Home,5,5,2023
CUST2112,Lina Ibrahim,64,M,lina.ibrahim@yahoo.com,501.88,2025-05-23 00:00:00.000000,Books,1,5,2025
CUST2113,Sara Ibrahim,64,M,sara.ibrahim@hotmail.com,495.01,2024-04-14 00:00:00.000000,Clothing,2,4,2024
CUST2114,John Ibrahim,64,F,john.ibrahim@hotmail.com,236.87,2024-08-19 00:00:00.000000,Books,2,8,2024
CUST2115,Mark Smith,64,F,mark.smith@gmail.com,833.24,2025-05-01 00:00:00.000000,Books,3,5,2025
CUST2116,Fatma Gaber,64,M,fatma.gaber@yahoo.com,74.67,2023-07-22 00:00:00.000000,Clothing,5,7,2023
CUST2117,Mark Mahmoud,64,F,mark.mahmoud@yahoo.com,19.29,2024-07-06 00:00:00.000000,Unkwon,5,7,2024
CUST2118,Fatma Ali,48,M,fatma.ali@yahoo.com,963.2,2023-06-25 00:00:00.000000,Books,1,6,2023
CUST2119,Mark Smith,64,F,mark.smith@hotmail.com,175.16,2024-09-24 00:00:00.000000,Clothing,2,9,2024
CUST2120,John Ali,64,M,john.ali@hotmail.com,578.93,2024-03-13 00:00:00.000000,Unkwon,2,3,2024
CUST2121,John Smith,64,F,john.smith@yahoo.com,969.11,2022-11-15 00:00:00.000000,Clothing,5,11,2022
CUST2122,Ahmed Hassan,81,F,ahmed.hassan@gmail.com,395.15,2023-09-04 00:00:00.000000,Clothing,5,9,2023
CUST2123,Ali Ali,64,F,ali.ali@yahoo.com,677.07,2024-07-03 00:00:00.000000,Electronics,3,7,2024
CUST2124,Fatma Ibrahim,64,M,fatma.ibrahim@gmail.com,509.4188823816496,2025-05-06 00:00:00.000000,Toys,5,5,2025
CUST2125,Fatma Smith,64,F,fatma.smith@yahoo.com,857.02,2024-08-05 00:00:00.000000,Toys,5,8,2024
CUST2126,Ahmed Hassan,64,M,ahmed.hassan@gmail.com,884.53,2024-11-06 00:00:00.000000,Unkwon,4,11,2024
CUST2127,Lina Hassan,64,M,lina.hassan@hotmail.com,555.05,2023-08-13 00:00:00.000000,Books,2,8,2023
CUST2128,Alaa Ibrahim,64,M,alaa.ibrahim@hotmail.com,894.09,2024-12-14 00:00:00.000000,Clothing,10,12,2024
CUST2129,Ali Smith,50,F,ali.smith@yahoo.com,600.89,2024-10-06 00:00:00.000000,Toys,5,10,2024
CUST2130,Lina Mahmoud,64,M,lina.mahmoud@gmail.com,464.07,2024-08-16 00:00:00.000000,Unkwon,2,8,2024
CUST2131,Ali Gaber,64,M,ali.gaber@hotmail.com,957.64,2025-03-03 00:00:00.000000,Clothing,1,3,2025
CUST2132,Mark Mahmoud,64,F,mark.mahmoud@hotmail.com,956.25,2024-03-17 04:28:05.570131,Home,2,3,2024
CUST2133,Ahmed Hassan,64,M,ahmed.hassan@gmail.com,82.25,2025-03-02 00:00:00.000000,Electronics,1,3,2025
CUST2134,Alaa Smith,64,M,alaa.smith@gmail.com,676.34,2024-01-29 00:00:00.000000,Home,10,1,2024
CUST2135,John Ibrahim,64,M,john.ibrahim@yahoo.com,376.63,2023-03-10 00:00:00.000000,Books,10,3,2023
CUST2136,Ali Ali,64,M,ali.ali@yahoo.com,509.4188823816496,2024-05-18 00:00:00.000000,Clothing,10,5,2024
CUST2137,Sara Ali,64,M,sara.ali@gmail.com,936.44,2024-03-17 04:28:05.570131,Clothing,4,3,2024
CUST2138,Lina Smith,64,F,lina.smith@hotmail.com,509.4188823816496,2024-05-10 00:00:00.000000,Books,1,5,2024
CUST2139,John Mahmoud,64,F,john.mahmoud@gmail.com,284.32,2025-02-24 00:00:00.000000,Clothing,3,2,2025
CUST2140,Alaa Smith,76,F,alaa.smith@yahoo.com,614.68,2024-09-26 00:00:00.000000,Books,10,9,2024
CUST2141,Fatma Ali,64,M,fatma.ali@gmail.com,501.28,2024-04-15 00:00:00.000000,Toys,4,4,2024
CUST2142,Ali Ibrahim,64,F,ali.ibrahim@yahoo.com,785.23,2023-12-17 00:00:00.000000,Unkwon,2,12,2023
CUST2143,Mark Ibrahim,64,M,mark.ibrahim@gmail.com,900.34,2023-06-09 00:00:00.000000,Clothing,2,6,2023
CUST2144,Fatma Hassan,64,M,fatma.hassan@yahoo.com,623.04,2022-11-22 00:00:00.000000,Unkwon,1,11,2022
CUST2145,Alaa Gaber,64,F,alaa.gaber@hotmail.com,978.99,2025-03-06 00:00:00.000000,Books,5,3,2025
CUST2146,Mark Hassan,64,M,mark.hassan@gmail.com,429.65,2023-04-06 00:00:00.000000,Unkwon,5,4,2023
CUST2147,John Ibrahim,74,F,john.ibrahim@yahoo.com,165.22,2022-12-04 00:00:00.000000,Toys,10,12,2022
CUST2148,Sara Gaber,64,M,sara.gaber@hotmail.com,485.26,2023-12-07 00:00:00.000000,Electronics,10,12,2023
CUST2149,John Ali,64,M,john.ali@gmail.com,370.39,2024-07-13 00:00:00.000000,Unkwon,5,7,2024
CUST2150,John Smith,58,F,john.smith@gmail.com,156.25,2023-05-06 00:00:00.000000,Electronics,10,5,2023
CUST2151,Ahmed Hassan,86,F,ahmed.hassan@yahoo.com,827.57,2023-01-06 00:00:00.000000,Books,10,1,2023
CUST2152,Alaa Mahmoud,64,M,alaa.mahmoud@hotmail.com,451.21,2024-12-27 00:00:00.000000,Unkwon,10,12,2024
CUST2153,Mark Smith,73,F,mark.smith@gmail.com,976.66,2024-04-19 00:00:00.000000,Clothing,5,4,2024
CUST2154,Mark Mahmoud,44,F,mark.mahmoud@hotmail.com,632.7,2023-06-15 00:00:00.000000,Electronics,1,6,2023
CUST2155,Sara Gaber,64,M,sara.gaber@hotmail.com,798.39,2025-07-06 00:00:00.000000,Books,5,7,2025
CUST2156,Ahmed Mahmoud,64,M,ahmed.mahmoud@hotmail.com,698.47,2023-04-22 00:00:00.000000,Clothing,4,4,2023
CUST2157,Ali Smith,64,F,ali.smith@hotmail.com,280.93,2024-03-17 04:28:05.570131,Toys,10,3,2024
CUST2158,Alaa Ibrahim,64,M,alaa.ibrahim@hotmail.com,963.19,2025-07-15 00:00:00.000000,Unkwon,4,7,2025
CUST2159,John Ibrahim,64,F,john.ibrahim@hotmail.com,509.4188823816496,2024-06-29 00:00:00.000000,Clothing,2,6,2024
CUST2160,Ali Ali,64,M,ali.ali@yahoo.com,651.22,2024-06-27 00:00:00.000000,Toys,1,6,2024
CUST2161,Ali Ali,64,F,ali.ali@gmail.com,835.75,2024-04-27 00:00:00.000000,Books,4,4,2024
CUST2162,Fatma Ali,64,M,fatma.ali@gmail.com,415.16,2022-11-27 00:00:00.000000,Home,2,11,2022
CUST2163,Alaa Ali,18,F,alaa.ali@yahoo.com,13.0,2023-11-17 00:00:00.000000,Unkwon,2,11,2023
CUST2164,Fatma Smith,64,M,fatma.smith@yahoo.com,577.39,2025-01-01 00:00:00.000000,Unkwon,10,1,2025
CUST2165,Alaa Hassan,55,M,alaa.hassan@yahoo.com,862.44,2024-05-20 00:00:00.000000,Unkwon,10,5,2024
CUST2166,Sara Smith,64,F,sara.smith@yahoo.com,804.4,2022-12-30 00:00:00.000000,Clothing,5,12,2022
CUST2167,Ali Ibrahim,44,M,ali.ibrahim@gmail.com,509.4188823816496,2024-09-27 00:00:00.000000,Home,4,9,2024
CUST2168,John Gaber,90,F,john.gaber@yahoo.com,683.68,2024-05-13 00:00:00.000000,Unkwon,1,5,2024
CUST2169,Alaa Ibrahim,64,M,alaa.ibrahim@hotmail.com,476.61,2024-02-27 00:00:00.000000,Books,2,2,2024
CUST2170,Ali Ali,70,M,ali.ali@gmail.com,17.77,2023-04-10 00:00:00.000000,Books,2,4,2023
CUST2171,Fatma Hassan,64,F,fatma.hassan@gmail.com,611.01,2024-11-15 00:00:00.000000,Electronics,1,11,2024
CUST2172,Ahmed Gaber,64,F,ahmed.gaber@hotmail.com,284.3,2023-08-18 00:00:00.000000,Books,4,8,2023
CUST2173,Ali Smith,64,M,ali.smith@hotmail.com,509.4188823816496,2023-01-28 00:00:00.000000,Electronics,3,1,2023
CUST2174,Fatma Hassan,64,M,fatma.hassan@yahoo.com,509.4188823816496,2023-02-22 00:00:00.000000,Electronics,5,2,2023
CUST2175,Mark Hassan,90,M,mark.hassan@yahoo.com,753.1,2024-03-17 04:28:05.570131,Home,5,3,2024
CUST2176,Ali Ibrahim,64,F,ali.ibrahim@gmail.com,36.36,2023-12-15 00:00:00.000000,Unkwon,1,12,2023
CUST2177,Mark Ali,41,F,mark.ali@yahoo.com,827.83,2024-03-16 00:00:00.000000,Books,4,3,2024
CUST2178,Ahmed Smith,64,F,ahmed.smith@gmail.com,931.69,2024-05-21 00:00:00.000000,Unkwon,2,5,2024
CUST2179,Alaa Ali,32,M,alaa.ali@hotmail.com,652.15,2023-06-24 00:00:00.000000,Home,3,6,2023
CUST2180,Fatma Mahmoud,64,F,fatma.mahmoud@gmail.com,509.4188823816496,2024-06-08 00:00:00.000000,Toys,5,6,2024
CUST2181,Fatma Gaber,63,F,fatma.gaber@yahoo.com,377.92,2023-11-06 00:00:00.000000,Electronics,1,11,2023
CUST2182,Mark Ali,18,F,mark.ali@gmail.com,846.93,2024-03-17 04:28:05.570131,Home,5,3,2024
CUST2183,Ahmed Ibrahim,64,M,ahmed.ibrahim@gmail.com,915.64,2024-02-24 00:00:00.000000,Clothing,10,2,2024
CUST2184,Fatma Gaber,64,F,fatma.gaber@hotmail.com,778.09,2024-08-13 00:00:00.000000,Books,5,8,2024
CUST2185,Ali Hassan,64,M,ali.hassan@hotmail.com,925.19,2024-05-05 00:00:00.000000,Unkwon,5,5,2024
CUST2186,Mark Hassan,64,M,mark.hassan@yahoo.com,513.62,2025-05-18 00:00:00.000000,Electronics,5,5,2025
CUST2187,Lina Smith,64,F,lina.smith@gmail.com,297.71,2022-11-22 00:00:00.000000,Toys,5,11,2022
CUST2188,Ahmed Gaber,64,F,ahmed.gaber@gmail.com,808.28,2024-07-10 00:00:00.000000,Unkwon,5,7,2024
CUST2189,Ali Hassan,62,F,ali.hassan@hotmail.com,940.72,2023-12-30 00:00:00.000000,Unkwon,2,12,2023
CUST2190,Ali Ali,64,F,ali.ali@hotmail.com,196.88,2024-10-01 00:00:00.000000,Unkwon,5,10,2024
CUST2191,Lina Gaber,43,M,lina.gaber@gmail.com,261.2,2023-01-17 00:00:00.000000,Unkwon,5,1,2023
CUST2192,Fatma Hassan,64,F,fatma.hassan@yahoo.com,382.28,2024-02-25 00:00:00.000000,Unkwon,10,2,2024
CUST2193,Ali Hassan,64,M,ali.hassan@gmail.com,314.57,2024-03-19 00:00:00.000000,Home,4,3,2024
CUST2194,Lina Ali,88,F,lina.ali@yahoo.com,509.4188823816496,2023-12-16 00:00:00.000000,Toys,2,12,2023
CUST2195,Lina Gaber,64,F,lina.gaber@gmail.com,574.61,2024-04-10 00:00:00.000000,Clothing,10,4,2024
CUST2196,Fatma Hassan,64,F,fatma.hassan@hotmail.com,509.4188823816496,2024-06-10 00:00:00.000000,Books,10,6,2024
CUST2197,Lina Ibrahim,64,F,lina.ibrahim@hotmail.com,509.4188823816496,2023-09-20 00:00:00.000000,Electronics,1,9,2023
CUST2198,John Smith,64,M,john.smith@yahoo.com,79.68,2025-07-10 00:00:00.000000,Electronics,2,7,2025
CUST2199,Ali Ibrahim,19,F,ali.ibrahim@gmail.com,433.06,2023-09-08 00:00:00.000000,Home,3,9,2023
CUST2200,Fatma Smith,64,F,fatma.smith@yahoo.com,510.29,2024-04-09 00:00:00.000000,Books,2,4,2024
CUST2201,Lina Smith,64,F,lina.smith@yahoo.com,394.93,2023-11-14 00:00:00.000000,Clothing,5,11,2023
CUST2202,Lina Smith,64,M,lina.smith@yahoo.com,643.35,2024-02-01 00:00:00.000000,Toys,4,2,2024
CUST2203,Lina Ali,64,M,lina.ali@yahoo.com,244.49,2025-01-09 00:00:00.000000,Home,1,1,2025
CUST2204,Ahmed Ibrahim,64,M,ahmed.ibrahim@gmail.com,407.95,2024-08-01 00:00:00.000000,Unkwon,3,8,2024
CUST2205,Ali Smith,64,M,ali.smith@yahoo.com,509.4188823816496,2024-09-01 00:00:00.000000,Unkwon,3,9,2024
CUST2206,Lina Gaber,64,M,lina.gaber@yahoo.com,781.75,2023-12-02 00:00:00.000000,Toys,5,12,2023
CUST2207,Ali Gaber,15,F,ali.gaber@gmail.com,283.69,2023-06-25 00:00:00.000000,Electronics,4,6,2023
CUST2208,Lina Mahmoud,64,M,lina.mahmoud@gmail.com,840.98,2022-11-02 00:00:00.000000,Home,3,11,2022
CUST2209,Mark Smith,64,M,mark.smith@hotmail.com,286.59,2024-11-04 00:00:00.000000,Books,3,11,2024
CUST2210,John Smith,55,F,john.smith@yahoo.com,300.97,2023-09-02 00:00:00.000000,Unkwon,3,9,2023
CUST2211,Ali Ali,64,F,ali.ali@yahoo.com,889.53,2024-05-28 00:00:00.000000,Books,5,5,2024
CUST2212,Fatma Hassan,64,M,fatma.hassan@gmail.com,733.62,2024-05-25 00:00:00.000000,Clothing,10,5,2024
CUST2213,Ahmed Gaber,64,M,ahmed.gaber@hotmail.com,964.72,2024-06-02 00:00:00.000000,Toys,4,6,2024
CUST2214,John Ali,15,M,john.ali@hotmail.com,561.81,2023-07-03 00:00:00.000000,Unkwon,3,7,2023
CUST2215,Ahmed Ibrahim,39,F,ahmed.ibrahim@gmail.com,560.21,2024-05-15 00:00:00.000000,Books,2,5,2024
CUST2216,Lina Ali,64,M,lina.ali@yahoo.com,799.32,2024-11-29 00:00:00.000000,Books,5,11,2024
CUST2217,Alaa Smith,64,M,alaa.smith@gmail.com,535.6,2025-07-01 00:00:00.000000,Clothing,4,7,2025
CUST2218,Mark Gaber,20,M,mark.gaber@yahoo.com,610.87,2024-12-03 00:00:00.000000,Electronics,1,12,2024
CUST2219,Fatma Hassan,64,F,fatma.hassan@gmail.com,739.49,2022-11-05 00:00:00.000000,Electronics,2,11,2022
CUST2220,Fatma Mahmoud,37,M,fatma.mahmoud@yahoo.com,92.52,2024-06-24 00:00:00.000000,Home,3,6,2024
CUST2221,Sara Ali,64,M,sara.ali@hotmail.com,769.91,2024-05-10 00:00:00.000000,Unkwon,2,5,2024
CUST2222,Alaa Gaber,64,M,alaa.gaber@hotmail.com,321.65,2023-11-07 00:00:00.000000,Home,3,11,2023
CUST2223,Mark Ali,90,F,mark.ali@gmail.com,92.17,2025-07-11 00:00:00.000000,Unkwon,5,7,2025
CUST2224,Sara Mahmoud,64,F,sara.mahmoud@yahoo.com,760.72,2025-06-17 00:00:00.000000,Clothing,5,6,2025
CUST2225,Mark Hassan,64,M,mark.hassan@yahoo.com,35.74,2024-03-17 04:28:05.570131,Home,5,3,2024
CUST2226,Ali Ibrahim,64,M,ali.ibrahim@yahoo.com,235.96,2025-02-14 00:00:00.000000,Clothing,5,2,2025
CUST2227,Ali Gaber,64,F,ali.gaber@gmail.com,720.59,2023-11-06 00:00:00.000000,Clothing,3,11,2023
CUST2228,John Ibrahim,82,F,john.ibrahim@gmail.com,978.34,2024-09-03 00:00:00.000000,Unkwon,1,9,2024
CUST2229,Lina Mahmoud,64,F,lina.mahmoud@gmail.com,972.71,2024-06-05 00:00:00.000000,Toys,5,6,2024
CUST2230,Lina Hassan,64,F,lina.hassan@yahoo.com,98.1,2024-10-05 00:00:00.000000,Unkwon,1,10,2024
CUST2231,Lina Hassan,64,M,lina.hassan@gmail.com,608.34,2025-03-07 00:00:00.000000,Unkwon,10,3,2025
CUST2232,Lina Mahmoud,64,F,lina.mahmoud@yahoo.com,864.48,2023-02-16 00:00:00.000000,Toys,5,2,2023
CUST2233,Mark Mahmoud,64,F,mark.mahmoud@hotmail.com,614.65,2023-06-21 00:00:00.000000,Electronics,2,6,2023
CUST2234,Sara Hassan,64,F,sara.hassan@hotmail.com,512.14,2023-04-19 00:00:00.000000,Electronics,5,4,2023
CUST2235,Ali Smith,64,M,ali.smith@gmail.com,293.0,2024-03-17 04:28:05.570131,Electronics,4,3,2024
CUST2236,John Smith,36,F,john.smith@hotmail.com,797.0,2024-05-20 00:00:00.000000,Toys,4,5,2024
CUST2237,Ali Gaber,61,M,ali.gaber@gmail.com,580.13,2025-01-01 00:00:00.000000,Unkwon,4,1,2025
CUST2238,Fatma Mahmoud,64,M,fatma.mahmoud@hotmail.com,366.81,2024-06-15 00:00:00.000000,Unkwon,4,6,2024
CUST2239,Lina Ali,64,F,lina.ali@hotmail.com,140.35,2023-08-08 00:00:00.000000,Toys,2,8,2023
CUST2240,Alaa Mahmoud,64,M,alaa.mahmoud@hotmail.com,167.11,2023-09-10 00:00:00.000000,Toys,3,9,2023
CUST2241,Mark Smith,64,M,mark.smith@gmail.com,973.54,2023-06-07 00:00:00.000000,Unkwon,1,6,2023
CUST2242,John Mahmoud,64,F,john.mahmoud@hotmail.com,20.42,2024-10-01 00:00:00.000000,Toys,5,10,2024
CUST2243,Sara Smith,64,M,sara.smith@yahoo.com,829.61,2023-10-05 00:00:00.000000,Books,5,10,2023
CUST2244,Ahmed Ibrahim,64,F,ahmed.ibrahim@gmail.com,767.34,2025-06-10 00:00:00.000000,Electronics,3,6,2025
CUST2245,Fatma Smith,64,F,fatma.smith@gmail.com,330.11,2023-01-16 00:00:00.000000,Unkwon,2,1,2023
